Date,btc_ret,sp500_ret,gold_ret,vix_ret,btc_vol_7d,sp500_vol_7d,vix_vol_7d,btc_vol_30d,sp500_vol_30d,vix_vol_30d,btc_mom7,sp500_mom7,btc_mom30,sp500_mom30,btc_ret_lag1,btc_ret_lag2,btc_ret_lag3,btc_ret_lag4,btc_ret_lag5,sp500_ret_lag1,sp500_ret_lag2,sp500_ret_lag3,vix_lag1,vix_lag2,vix_lag3,btc_sp500_ratio_lag1,btc_gold_ratio_lag1,sp500_gold_ratio_lag1,vix_level_lag1,vix_change,vix_zscore,btc_sp500_corr30,target
2017-01-26,0.017639684998950036,-0.0007356549352631034,-0.0065360117616481,-0.016791467348872033,0.3530122024718917,0.07077227637850943,0.8387247404843013,,,,0.017352850203988135,0.008123650523458759,,,0.00987059326696027,-0.031237062820323513,0.028620322240761782,-0.00451146111407703,0.013950027432390346,0.007994052795968681,0.006543140528962317,-0.002693749646069815,10.8100004196167,11.069999694824219,11.770000457763672,0.3922527470426351,0.7529791659742247,1.9196275147880129,10.8100004196167,-0.18000030517578125,,,0
2017-01-27,0.0023555870752018566,-0.0008668394897415927,-0.001177678827598852,-0.004714783900694753,0.3061548524212925,0.07256965106026525,0.7129431637267168,,,,0.014428651193636233,0.0058121178397112505,,,0.017639684998950036,0.00987059326696027,-0.031237062820323513,0.028620322240761782,-0.00451146111407703,-0.0007356549352631034,0.007994052795968681,0.006543140528962317,10.630000114440918,10.8100004196167,11.069999694824219,0.3995271547828095,0.7714047906979036,1.9307943939811896,10.630000114440918,-0.05000019073486328,,,0
2017-01-30,0.0006869279609079156,-0.006027673496096654,0.004283360803183659,0.11589090434856732,0.3006009417238994,0.08060594658175267,1.0864406820831722,,,,0.011728841441994708,-0.0013085861291213252,,,0.0023555870752018566,0.017639684998950036,0.00987059326696027,-0.031237062820323513,0.028620322240761782,-0.0008668394897415927,-0.0007356549352631034,0.007994052795968681,10.579999923706055,10.630000114440918,10.8100004196167,0.4008166782813157,0.7741351897144895,1.9313946541195521,10.579999923706055,1.3000001907348633,,,0
2017-01-31,0.052922642786310134,-0.0008903016080325452,0.012823912008577408,0.009216626382455856,0.41376737725620993,0.07958774081944359,0.8772891110598814,,,,0.05423551278453154,-0.002668946300366959,,,0.0006869279609079156,0.0023555870752018566,0.017639684998950036,0.00987059326696027,-0.031237062820323513,-0.006027673496096654,-0.0008668394897415927,-0.0007356549352631034,11.880000114440918,10.579999923706055,10.630000114440918,0.40351705837561114,0.7713560649571229,1.9115822960800615,11.880000114440918,0.1099996566772461,,,0
2017-02-01,0.019006132801864053,0.00029831898811628964,-0.002485296665438633,-0.015126284210131685,0.4009316231995652,0.07655165926621212,0.8784074927287584,,,,0.06324135047061574,-0.0032656231001728653,,,0.052922642786310134,0.0006869279609079156,0.0023555870752018566,0.017639684998950036,0.00987059326696027,-0.0008903016080325452,-0.006027673496096654,-0.0008668394897415927,11.989999771118164,11.880000114440918,10.579999923706055,0.42582638116048294,0.8029149716524367,1.8855453940272406,11.989999771118164,-0.17999935150146484,,,0
2017-02-02,0.022768592259201456,0.0005701468386910137,0.009164887600060555,0.010109595950462544,0.27904609751298576,0.06568297404502978,0.7645089235959958,,,,0.06818714194355002,-0.0027457663551652134,,,0.019006132801864053,0.052922642786310134,0.0006869279609079156,0.0023555870752018566,0.017639684998950036,0.00029831898811628964,-0.0008903016080325452,-0.006027673496096654,11.8100004196167,11.989999771118164,11.880000114440918,0.43386764452149007,0.8203575234589965,1.8908013395738779,11.8100004196167,0.11999988555908203,,,0
2017-02-03,0.01774054215906327,0.007238496854553608,0.0014783584034642827,-0.08389196306148798,0.2734832444514674,0.06189143167659881,0.9426718276288477,,,,0.06665570376097651,0.004558665420212993,,,0.022768592259201456,0.019006132801864053,0.052922642786310134,0.0006869279609079156,0.0023555870752018566,0.0005701468386910137,0.00029831898811628964,-0.0008903016080325452,11.930000305175781,11.8100004196167,11.989999771118164,0.44360652584432075,0.8315936783086454,1.8746200289228496,11.930000305175781,-0.9600000381469727,,,0
2017-02-06,0.007968853520643932,-0.002117597513709103,0.009393575301202162,0.03581399906840904,0.28156522295166975,0.06307012537287007,0.9511993260010508,,,,0.056346637893017304,0.002691705885785156,,,0.01774054215906327,0.022768592259201456,0.019006132801864053,0.052922642786310134,0.0006869279609079156,0.007238496854553608,0.0005701468386910137,0.00029831898811628964,10.970000267028809,11.930000305175781,11.8100004196167,0.44828985087721535,0.8452277670740151,1.8854492588223226,10.970000267028809,0.39999961853027344,,,0
2017-02-07,0.022101353214739453,0.00022680346384577153,0.0034087779579315197,-0.007060922914538122,0.26071263694538993,0.06296688474969997,0.9527865303915198,,,,0.058172726352828,0.003020035429553758,,,0.007968853520643932,0.01774054215906327,0.022768592259201456,0.019006132801864053,0.052922642786310134,-0.002117597513709103,0.007238496854553608,0.0005701468386910137,11.369999885559082,10.970000267028809,11.930000305175781,0.45283438508950596,0.8440244100927338,1.863869966336382,11.369999885559082,-0.07999992370605469,,,0
2017-02-08,0.0016192383259246404,0.0006930821486096318,0.002751053207520085,0.014072338559439708,0.2577870046944681,0.04737734593623218,0.6076081369299471,,,,0.038776525811812235,0.0028525446892646578,,,0.022101353214739453,0.007968853520643932,0.01774054215906327,0.022768592259201456,0.019006132801864053,0.00022680346384577153,-0.002117597513709103,0.007238496854553608,11.289999961853027,11.369999885559082,10.970000267028809,0.46284906737918174,0.8599497792705176,1.8579486054489927,11.289999961853027,0.15999984741210938,,,0
2017-02-09,-0.06679373711864839,0.00573606373596025,-0.002022081854817559,-0.05106346139591864,0.507208058651464,0.05339631744947127,0.6531951786812294,,,,-0.031582487841028795,0.006798614889196974,,,0.0016192383259246404,0.022101353214739453,0.007968853520643932,0.01774054215906327,0.022768592259201456,0.0006930821486096318,0.00022680346384577153,-0.002117597513709103,11.449999809265137,11.289999961853027,11.369999885559082,0.46327793647132326,0.8589770259051238,1.8541289327260986,11.449999809265137,-0.5699996948242188,,,0
2017-02-10,-0.005757777136341599,0.0035597068220090916,-0.000566876850066067,-0.0027611368012951756,0.4970465129133984,0.05311230826281597,0.6564082373226133,,,,-0.03709564438235513,0.008092646269037385,,,-0.06679373711864839,0.0016192383259246404,0.022101353214739453,0.007968853520643932,0.01774054215906327,0.00573606373596025,0.0006930821486096318,0.00022680346384577153,10.880000114440918,11.449999809265137,11.289999961853027,0.4308660995261205,0.8051032428639864,1.8685694784283637,10.880000114440918,-0.029999732971191406,,,0
2017-02-13,0.0019885841238618026,0.005232133584011204,-0.008134093816160818,0.020073604007755815,0.47198442135463275,0.05419166934218952,0.6730858571703451,,,,-0.03233031353698779,0.010402995834188244,0.047862812765087304,0.020158381997002595,-0.005757777136341599,-0.06679373711864839,0.0016192383259246404,0.022101353214739453,0.007968853520643932,0.0035597068220090916,0.00573606373596025,0.0006930821486096318,10.850000381469727,10.880000114440918,11.449999809265137,0.42687015653207117,0.8009348603988942,1.8762962182827583,10.850000381469727,0.2199993133544922,-0.7608604179283777,,0
2017-02-14,0.013941699990017325,0.003999327195672579,-0.00040844667481872133,-0.03026365138316334,0.4654722258522894,0.046308079252973394,0.476249721817488,0.8662622820111278,0.0566586629124984,0.7026380288193345,-0.015260022083987024,0.011932521863949885,0.06404815447688272,0.023054855067082825,0.0019885841238618026,-0.005757777136341599,-0.06679373711864839,0.0016192383259246404,0.022101353214739453,0.005232133584011204,0.0035597068220090916,0.00573606373596025,11.069999694824219,10.850000381469727,10.880000114440918,0.42548782510838346,0.8090836401956675,1.9015435752822576,11.069999694824219,-0.3299999237060547,-1.322590238124114,-0.1760807996986984,0
2017-02-15,0.0029124762485075646,0.00497988866573445,0.006352787968514301,0.10842847410849218,0.4611804122439666,0.034920954552363215,0.8084257577469829,0.8105224742393448,0.056189245878448445,0.7403489779557217,-0.008127686649495924,0.013431465421170685,0.07272885493061332,0.026986157789518517,0.013941699990017325,0.0019885841238618026,-0.005757777136341599,-0.06679373711864839,0.0016192383259246404,0.003999327195672579,0.005232133584011204,0.0035597068220090916,10.739999771118164,11.069999694824219,10.850000381469727,0.4297392834553629,0.820777814980348,1.909943648578737,10.739999771118164,1.2300004959106445,1.0189033354011012,-0.2758953110134711,0
2017-02-16,0.019618070354985556,-0.0008644916015501692,0.0067160902945164426,-0.017699579944830846,0.4554179354861391,0.039515065660766686,0.8188417691979122,0.7193528388274498,0.05621742862893787,0.7408206906313287,0.016370376978040335,0.009188634542604879,0.09343586804951731,0.02493049641946432,0.0029124762485075646,0.013941699990017325,0.0019885841238618026,-0.005757777136341599,-0.06679373711864839,0.00497988866573445,0.003999327195672579,0.005232133584011204,11.970000267028809,10.739999771118164,11.069999694824219,0.4288517528865595,0.8179589351369255,1.9073232874328325,11.970000267028809,-0.21000003814697266,0.6118366015698247,-0.37253354137832595,1
2017-02-17,0.018103858479592574,0.001677149327237158,-0.001937379067167637,-0.02322688999264791,0.47524073785457677,0.03712178358912886,0.8335174687862681,0.6298164983264286,0.055792154148569924,0.738511148155818,0.037409922858608446,0.00738728231342578,0.10775244241742876,0.025543613880353755,0.019618070354985556,0.0029124762485075646,0.013941699990017325,0.0019885841238618026,-0.005757777136341599,-0.0008644916015501692,0.00497988866573445,0.003999327195672579,11.760000228881836,11.970000267028809,10.739999771118164,0.4377263120756738,0.8285805979082661,1.8929193312121977,11.760000228881836,-0.2700004577636719,0.08918646282208059,-0.35562177262967243,0
2017-02-20,0.031768431387937425,0.0,0.0,0.0,0.20367612208464841,0.038375875927912056,0.7532964564172302,0.634420193575339,0.05415965365913765,0.7359535309916106,0.05806653213259816,0.004725031268523638,0.13640367610159965,0.024318505566324644,0.018103858479592574,0.019618070354985556,0.0029124762485075646,0.013941699990017325,0.0019885841238618026,0.001677149327237158,-0.0008644916015501692,0.00497988866573445,11.489999771118164,11.760000228881836,11.970000267028809,0.4449760969252315,0.8453538959082278,1.8997737221158446,11.489999771118164,0.0,0.09368196641119421,-0.3768251674986985,0
2017-02-21,0.03218096643729992,0.0060298500200691545,-8.078508906953723e-05,0.006938442888538858,0.19328125903616497,0.043360388531355244,0.7498289008990505,0.6389415062753444,0.055805737223955244,0.7360177340838817,0.07364242684567146,0.007769898096474215,0.16508458088030653,0.029071820227198897,0.031768431387937425,0.018103858479592574,0.019618070354985556,0.0029124762485075646,0.013941699990017325,0.0,0.001677149327237158,-0.0008644916015501692,11.489999771118164,11.489999771118164,11.760000228881836,0.45933922865324434,0.872640596132395,1.8997737221158446,11.489999771118164,0.07999992370605469,0.24032496271239764,-0.33368215478380603,0
2017-02-22,0.0019168315546742576,-0.001082786146804093,-0.004454350349380309,0.014586280074939891,0.19351902014235975,0.04621447405883225,0.7471984267047665,0.4185324302583585,0.056079873153693886,0.7345251422352154,0.05726640322540577,0.004565600868982278,0.15367411999782776,0.026655422925592864,0.03218096643729992,0.031768431387937425,0.018103858479592574,0.019618070354985556,0.0029124762485075646,0.0060298500200691545,0.0,0.001677149327237158,11.569999694824219,11.489999771118164,11.489999771118164,0.4715099071114122,0.9012525647095959,1.911418087121212,11.569999694824219,0.1700000762939453,0.5309729171268219,-0.4089778252559981,0
2017-02-23,0.043156065604358626,0.00041889897125923353,0.014664634347995097,-0.0025586140367860996,0.2452837733536836,0.04503018273278269,0.7042523042603053,0.42341227147329796,0.05521246049530178,0.7312894333713065,0.08021484951576308,0.0033879864003241167,0.18973512462223474,0.025698501380813088,0.0019168315546742576,0.03218096643729992,0.031768431387937425,0.018103858479592574,0.019618070354985556,-0.001082786146804093,0.0060298500200691545,0.0,11.739999771118164,11.569999694824219,11.489999771118164,0.47292637995162484,0.907012939453125,1.9178734321098823,11.739999771118164,-0.029999732971191406,0.4619228031864596,-0.3925659492314217,0
2017-02-24,0.005947789654449995,0.0014922502320316529,0.005344891913360862,-0.020708226445359156,0.23619340713177037,0.03838871707300203,0.23267170973215587,0.42245684816339696,0.05519381974553827,0.7293830636848109,0.06328523885204729,0.0037852770878521458,0.18277349606382742,0.025854768682579632,0.043156065604358626,0.0019168315546742576,0.03218096643729992,0.031768431387937425,0.018103858479592574,0.00041889897125923353,-0.001082786146804093,0.0060298500200691545,11.710000038146973,11.739999771118164,11.569999694824219,0.4935760242078064,0.9332266967451887,1.8907456014360202,11.710000038146973,-0.23999977111816406,-0.005675569976165534,-0.3961162105637701,0
2017-02-27,0.005344831984982835,0.0010174652677336642,0.00039772501044503744,0.052643722825793667,0.256423919527574,0.035934654943764535,0.404603590185713,0.42280590731265316,0.05505913968594497,0.7447376672641614,0.04828980641692948,0.0034377009593593577,0.17535517839134918,0.025490229838059486,0.005947789654449995,0.043156065604358626,0.0019168315546742576,0.03218096643729992,0.031768431387937425,0.0014922502320316529,0.00041889897125923353,-0.001082786146804093,11.470000267028809,11.710000038146973,11.739999771118164,0.49578007811996444,0.9337895066539439,1.883475250145073,11.470000267028809,0.619999885559082,1.0932871110084381,-0.397281116039589,0
2017-02-28,0.0,-0.0025817061151949088,-0.00382474476466306,0.0663978270118586,0.2830056682856186,0.042807493391441014,0.49824707727836487,0.35665487592425216,0.05480304721624116,0.7521606512576768,0.030790966291646793,9.546393005566145e-05,0.1648340831640538,0.021435356175696585,0.005344831984982835,0.005947789654449995,0.043156065604358626,0.0019168315546742576,0.03218096643729992,0.0010174652677336642,0.0014922502320316529,0.00041889897125923353,12.09000015258789,11.470000267028809,11.710000038146973,0.4979301490465766,0.9384205088217497,1.8846428773566177,12.09000015258789,0.8299999237060547,2.328272848116833,-0.3051791604165642,0
2017-03-01,0.03540895276981042,0.013581211083725323,-0.002958188183111069,-0.029852972096808657,0.29159583181326215,0.08723458855698818,0.5677624398679232,0.3509899462493148,0.06523488628970546,0.7441382399191381,0.049281601812624976,0.011032797984732667,0.19362607072682292,0.033555135742779685,0.0,0.005344831984982835,0.005947789654449995,0.043156065604358626,0.0019168315546742576,-0.0025817061151949088,0.0010174652677336642,0.0014922502320316529,12.920000076293945,12.09000015258789,11.470000267028809,0.4992173191898874,0.9420166004323625,1.8869870179204407,12.920000076293945,-0.38000011444091797,1.6758096490427914,-0.141101442438575,0
2017-03-02,0.023053290497243882,-0.0058771169721052695,-0.013705470631345843,-0.059976866422854436,0.27736367179612853,0.09684932529431607,0.7174731948237877,0.3527080472205815,0.06715874955319873,0.7604597743524517,0.056177043141697025,0.004107104921743598,0.20763032272381898,0.025754796683733927,0.03540895276981042,0.0,0.005344831984982835,0.005947789654449995,0.043156065604358626,0.013581211083725323,-0.0025817061151949088,0.0010174652677336642,12.539999961853027,12.920000076293945,12.09000015258789,0.5102339020396884,0.9788613788950413,1.9184561727121396,12.539999961853027,-0.7299995422363281,0.5495346397862829,-0.16437501673063407,0
2017-03-03,0.018987094918869202,0.0005037503685347897,-0.005208788817978716,-0.07469438073946413,0.2581620686216366,0.09588243575626933,0.8451808110489766,0.3502883549912038,0.06705414750035463,0.733006093481306,0.056349743603421265,0.003386403155489548,0.21591268841417266,0.02462712095978481,0.023053290497243882,0.03540895276981042,0.0,0.005344831984982835,0.005947789654449995,-0.0058771169721052695,0.013581211083725323,-0.0025817061151949088,11.8100004196167,12.539999961853027,12.920000076293945,0.5252107756758064,1.0155126105794599,1.93353346429872,11.8100004196167,-0.8500003814697266,-0.938647520597043,-0.15890824766467107,0
2017-03-06,-0.0016955944632971584,-0.0032826227635658124,-0.0008163265759448011,0.025226539101959565,0.21786644941753025,0.09968162747691327,0.8712485507568202,0.3486503666956759,0.06740276750835099,0.7345739609259393,0.04148004877133471,-0.0005932322626548414,0.2004273106553871,0.019660077674303222,0.018987094918869202,0.023053290497243882,0.03540895276981042,0.0,0.005344831984982835,0.0005037503685347897,-0.0058771169721052695,0.013581211083725323,10.960000038146973,11.8100004196167,12.539999961853027,0.5350086976476397,1.0403835089631783,1.94461045874133,10.960000038146973,0.2799997329711914,-0.4091064128036691,-0.10795857037560906,0
2017-03-07,-0.039494404934135224,-0.0029176259020898777,-0.007706239569881471,0.01851088923978977,0.3828431824854032,0.10168859942832273,0.8749312961721917,0.35799463367131495,0.0669275188977282,0.714277348586407,-0.004652010140982932,-0.003567753045006228,0.14206245444727816,0.015406175047992354,-0.0016955944632971584,0.018987094918869202,0.023053290497243882,0.03540895276981042,0.0,-0.0032826227635658124,0.0005037503685347897,-0.0058771169721052695,11.239999771118164,10.960000038146973,11.8100004196167,0.5358584457004483,1.0394691352018681,1.9398203826817069,11.239999771118164,0.21000003814697266,-0.0576053485421039,0.05082785062137242,1
2017-03-08,-0.06198638601041199,-0.002286827964063899,-0.005446436678803248,0.03518165127944148,0.55960730989527,0.10231717052726604,0.8360010636891333,0.4151265939754028,0.0645380137202971,0.7168542887408291,-0.061206969216025975,-0.005439133026939436,0.06518523465286474,0.012152202829789571,-0.039494404934135224,-0.0016955944632971584,0.018987094918869202,0.023053290497243882,0.03540895276981042,-0.0029176259020898777,-0.0032826227635658124,0.0005037503685347897,11.449999809265137,11.239999771118164,10.960000038146973,0.5166125910673467,1.0069459827554457,1.9491317094595904,11.449999809265137,0.4099998474121094,0.6297262449448724,0.12241949904737795,1
2017-03-09,0.032921643223535656,0.0007995756127663866,-0.00506034140032999,0.03642791326364774,0.6019485913743815,0.10130746006350413,0.7464384812264366,0.42050186587033456,0.0643480291191306,0.7206127473252261,-0.03074903699266518,-0.004717209825630508,0.09170533281826021,0.01197654507791035,-0.06198638601041199,-0.039494404934135224,-0.0016955944632971584,0.018987094918869202,0.023053290497243882,-0.002286827964063899,-0.0029176259020898777,-0.0032826227635658124,11.859999656677246,11.449999809265137,11.239999771118164,0.48667361107810647,0.9515928837401738,1.9552999424648325,11.859999656677246,0.4400005340576172,1.3565256613673258,0.12504570182892433,1
2017-03-10,-0.062287794611083476,0.0032633397058585423,-0.001414900372918341,-0.053435110049364944,0.6509990869383175,0.0488802673221029,0.7889296020813924,0.4679366703370439,0.06443393681317812,0.7398189894867032,-0.07791612282713478,-5.957556883096071e-05,0.019630520986850808,0.01415731753048255,0.032921643223535656,-0.06198638601041199,-0.039494404934135224,-0.0016955944632971584,0.018987094918869202,0.0007995756127663866,-0.002286827964063899,-0.0029176259020898777,12.300000190734863,11.859999656677246,11.449999809265137,0.5025603654072242,0.9884314422012209,1.9667914746923902,12.300000190734863,-0.6400003433227539,0.10217184968857952,0.06469681375900405,1
2017-03-13,0.09817817262262164,0.0003665656191696328,0.001414900372918352,-0.02694639029882756,0.924142769806788,0.03800517523034561,0.7239587453263674,0.5375940116564929,0.06084124352305761,0.6626211794967005,0.019501154174474733,0.0008162021907203165,0.11424987742371262,0.013192784772859456,-0.062287794611083476,0.032921643223535656,-0.06198638601041199,-0.039494404934135224,-0.0016955944632971584,0.0032633397058585423,0.0007995756127663866,-0.002286827964063899,11.65999984741211,12.300000190734863,11.859999656677246,0.47067349099676176,0.9300574799001315,1.9760141535282052,11.65999984741211,-0.3099994659423828,-0.4802053034540988,0.02496511083513316,1
2017-03-14,0.006537416006712844,-0.003384748980891005,-0.00041592147157480674,0.08038150034819254,0.9151317744629052,0.040722932729166876,0.7005699631096076,0.5217773004492182,0.06204843938979135,0.7034832818395598,0.030450525316080057,-0.0015027621576416683,0.11251531873230736,0.008526693578153832,0.09817817262262164,-0.062287794611083476,0.032921643223535656,-0.06198638601041199,-0.039494404934135224,0.0003665656191696328,0.0032633397058585423,0.0007995756127663866,11.350000381469727,11.65999984741211,12.300000190734863,0.5190375522553438,1.0245509139486548,1.9739437146632899,11.350000381469727,0.9499998092651367,1.36079661462562,0.053909694298739395,1
2017-03-15,0.0077201112927306964,0.008339879124686365,-0.001498791977594266,-0.05601130151455044,0.9178566386324515,0.06598879250930864,0.8177313252788427,0.5207652269174257,0.06527779439446679,0.7213062217363133,0.04130694059649187,0.006255645368109075,0.1124676178174906,0.015447308002374927,0.006537416006712844,0.09817817262262164,-0.062287794611083476,0.032921643223535656,-0.06198638601041199,-0.003384748980891005,0.0003665656191696328,0.0032633397058585423,12.300000190734863,11.350000381469727,11.65999984741211,0.5242131626524956,1.0316997876795215,1.968092106766579,12.300000190734863,-0.6700000762939453,0.06771487857295391,0.05391226196175305,1
